action_count,trial_id,maximum_error,double_error
2,72,-0.10348826806596086,0.15256251210246857
2,73,1.471491972993157,-0.23685026450968424
2,74,0.2959939896870995,-1.7567217824785826
2,75,1.727350214164185,0.8638280136981883
2,76,-0.0613243458288473,-0.33445617235587666
2,77,1.732311605409944,0.4390866789295762
2,78,1.743934526167792,0.8279881767970589
2,79,0.06654581585920483,0.989583934594853
2,80,0.7823503424176613,1.1712470934673194
2,81,1.8206461576468016,-1.5720402556532407
2,82,-0.5182798423662747,0.637533810897696
2,83,-0.6989304285787463,0.03278209287626079
2,84,0.31200947155124387,0.6087614722244398
2,85,0.3043667290302598,0.41389028537269307
2,86,1.6162096816512073,-0.5911034251911056
2,87,1.475949048053509,0.846583985843404
2,88,0.8137636899662105,0.23287802013716835
2,89,0.2703432392817259,-0.14752868024035293
2,90,0.3833938643534951,-1.0585360819784093
2,91,1.4814555476589732,-0.8222500172903203
2,92,0.8443851904853201,1.3289605904369892
2,93,0.8567939825665268,0.5541165013240933
2,94,-0.2051616888660442,1.604254361517141
2,95,1.309550684860527,-1.2516472141061394
2,96,-0.7941362900254239,0.524187842812771
2,97,0.27627417932855375,-2.310103436632644
2,98,0.45938577171661177,0.13824143205868192
2,99,0.7601330853758538,0.5300647056014667
2,100,0.19677609665695725,-0.3937411722245721
2,101,0.5211672557321126,-0.11754216732813036
2,102,-1.296472328074761,-2.3336161198483047
2,103,0.7494338997277404,0.19779008194185213
2,104,1.3276861322676916,1.3535858895693973
2,105,0.09212665843410921,-0.5944003521987352
2,106,-0.35801668807442916,1.7207698311659838
2,107,0.39282746825991893,0.47469708846320197
2,108,-0.1310866506877266,0.9282969915684843
2,109,-0.5339002383735546,-0.6542832766875555
2,110,0.32866200228248105,1.320661655528167
2,111,-0.3427861508643793,1.067222416571983
2,112,1.114592444577377,-0.13113753020334493
2,113,2.076980529053753,0.1601905933170753
2,114,1.0762401574663856,0.3330703726182551
2,115,0.3139082114575536,-1.589567493308969
2,116,-0.458675284939333,1.9372311624295169
2,117,1.1059933699072981,0.34770845245095694
2,118,0.18532564941538202,-0.33925848388401536
2,119,1.0638515327343585,0.006339062362268442
2,120,1.4332145066061728,0.5807770953297967
2,121,-0.056783194392691534,-0.7794823967254196
2,122,0.6655852363134291,0.36653140723722993
2,123,0.4539655793086961,0.9355471254651493
2,124,-0.3356073681186462,-1.495060830227205
2,125,1.3638622298139094,-0.7194802332847904
2,126,-0.5434955079326346,0.4348842714636474
2,127,0.46508020950030626,-0.29732336269763543
2,128,0.09947747301573849,0.7908061216900806
2,129,0.668326018107997,0.8978154084105481
2,130,-0.8876956557145598,-0.19134398669506028
2,131,1.403821392066557,1.4550455762707113
2,132,1.5647180216699044,-0.9411220959249583
2,133,0.4523339506431387,0.6374709026511215
2,134,1.1478126607335635,-0.7865657751041687
2,135,-0.8262294663639526,-0.1792266254497549
2,136,-0.1591848713800608,-1.0085360419431078
2,137,0.7068496408990508,0.385037937656101
2,138,2.0350733027310675,-0.30708321833457675
2,139,-0.7535275803573779,-1.2444717876010754
2,140,0.3342951284977145,-0.765535277429713
2,141,0.9001845640199633,-0.159648307422017
2,142,0.5484279208297995,-1.4481272594150476
2,143,0.26203581207438104,0.189843392837443
2,144,1.3361861000121709,-0.25251733430296475
2,145,-1.1563476602653329,-1.0721330214268592
2,146,1.997296530747994,-0.8374634040851927
2,147,1.6111161484996208,0.24903612230694197
2,148,1.8212988508131087,-1.281069206845832
2,149,0.8126012877536446,-1.7749620596421283
2,150,0.5154104029008109,1.274447216941239
2,151,0.5411316108045314,0.4480993639362036
2,152,0.5380344399282511,0.2352761115882635
2,153,0.44632214754306365,-1.2826346502605217
2,154,0.7138201364823995,-0.6139768013928971
2,155,0.03210767397093466,-0.6196659341286136
2,156,0.47113629339992935,-0.4116383222162092
2,157,-1.040586052512433,1.6109369950118944
2,158,-0.40526926544933184,-0.31048397619594376
2,159,-0.18992384102225704,0.5795611424764774
2,160,0.6991967316948878,0.17196033243705985
2,161,-0.1420032144075213,-1.7306716055072182
2,162,0.16439070297730224,1.8478250129560454
2,163,1.6678876111195198,0.5872591668027922
2,164,0.17739611463694044,-0.3237917042866007
2,165,-0.01756282647744591,-0.3423409386638824
2,166,-0.08158776968512098,-1.615658339320678
2,167,-0.5227186961696804,0.7848440366081351
2,168,-0.713874824036484,0.8358078963143372
2,169,2.3826022826840734,0.3877031412620148
2,170,0.816775867200791,1.251725008565195
2,171,-0.4354074729439623,0.7908017211789892
2,172,-0.42477372779309125,-0.24576150001290142
2,173,0.95205365313989,-0.8267050469168946
2,174,-0.9636384443688041,-0.20110465451883033
2,175,1.1129658916602636,-1.0308137202711538
2,176,1.0491736214413494,-0.9105748839214486
2,177,0.6474846907094743,0.701663648089567
2,178,-0.01208465078826744,-1.2158909241041307
2,179,0.6857490352746618,-1.0222802816473295
2,180,1.1280188573493026,-1.4966386899033264
2,181,1.461178866720329,0.7673172404612268
2,182,-1.1195358752705262,0.05827433093544655
2,183,0.5487388188641266,0.278143726454627
2,184,0.8070082819444706,-2.2472685553408556
2,185,1.1877250932619365,-1.8598354065456286
2,186,0.9308382263505294,0.516297572101451
2,187,-0.37171669658569495,0.011451291670654416
2,188,2.0487556508632867,1.1360486835554284
2,189,0.8550193242972788,0.44254562420405297
2,190,1.2496652670437771,0.7400142363043355
2,191,0.3407914080021059,0.08362107741055723
2,192,1.681816619300824,1.359220600295612
2,193,1.3506251209526567,0.20279727689777938
2,194,0.39699130449884,-1.3026521168344645
2,195,-0.051197111816596905,1.79756116664464
2,196,0.248787309801083,-0.20291398479554773
2,197,-0.15105187760692926,-1.2503155389231464
2,198,0.5112218145475347,-1.786707511368078
2,199,1.0592237388963208,0.0389132069014598
2,200,-0.8450453279691511,0.3446049047503575
2,201,1.2873311116050654,-0.1322286565311721
2,202,0.21723119481052466,-0.5778941080776558
2,203,0.2528848149698989,-0.628066083725374
2,204,0.24410438897835213,-1.1394290010915746
2,205,1.4377769399164624,-2.116654448970531
2,206,0.029109946576669203,-0.11761085542512094
2,207,1.2141898289285016,0.3959338744308236
2,208,-0.3798065117898951,-0.8943460460775288
2,209,1.4274852836845047,-0.3359392250401477
2,210,1.9050602140644701,1.753691026701081
2,211,0.36547447264283456,0.8512855748447891
2,212,0.9689978702758579,-0.48975018290120914
2,213,0.9086013598921112,0.2785759145118061
2,214,0.4249658974361492,0.6665726686095336
2,215,-0.9820194198303006,-0.05841124385868244
2,216,0.8310318576679744,-0.40694374877255896
2,217,-0.04658727033933937,-1.0078929496235447
2,218,0.7242826774562282,-1.8919462533119105
2,219,-0.012319292929311235,-0.1034201135746335
2,220,0.9476496098482997,-1.1719715929007948
2,221,0.2889166671687069,-0.4313394382395105
2,222,-1.7039928626103755,-0.5577288874952148
2,223,0.038581122980917065,1.0493396105434072
2,224,-0.6760173056813688,0.4788755385204616
2,225,0.3896917053200022,-0.1474424899181674
2,226,2.0602981705240784,-1.2770164449702281
2,227,0.0699195809948253,-0.7517558478135002
2,228,0.5555820886501248,0.9874051450464006
2,229,1.436301756563291,1.3634287120856987
2,230,-0.31790654862846257,0.11922586112739209
2,231,1.8821748802040494,0.4137923171902139
2,232,0.07571328795683367,0.4483240659731595
2,233,1.6473939976033294,0.5895468860356021
2,234,-0.08787674241562057,0.8659686384171532
2,235,0.8863939595679524,1.2003062582593216
2,236,0.2893591569571111,0.33584125693302364
2,237,0.38288573638504947,-1.723463407405418
2,238,0.47752933726679525,-0.7121020418789388
2,239,2.242920312402985,0.4080361768812668
2,240,1.6168743984986076,-1.0023439806908012
2,241,-0.03561073619009093,-0.25583207134082336
2,242,0.9243577571874341,-0.28279574914757005
2,243,0.6168141996897798,-1.0415876326212719
2,244,1.10467921540253,-1.416842092596874
2,245,0.4633698060326869,0.2294817154636063
2,246,0.6319814837613953,0.3310401549961956
2,247,-0.30261975947044656,0.8705556094197265
2,248,1.794370054600359,-0.10973418163018368
2,249,0.7668228717842437,0.13076418791154437
2,250,-0.059282646025932216,-0.4144730658358585
2,251,0.34020997686833787,-0.3748414628976096
2,252,0.7562481636298061,-1.2348130869114786
2,253,-0.5007447437569161,-1.0450437095863023
2,254,0.05217331865753347,-0.33683196764059287
2,255,0.3398753611927038,0.40982845732869266
2,256,-0.3644382522644612,0.03605992679779541
2,257,1.0455322747896802,0.20277504825236733
2,258,0.48516111254573785,-0.001392651443348899
2,259,0.9861363169607678,0.8056786392425009
2,260,0.973894128217401,0.10192588737265744
2,261,-0.7623234580276522,-0.5376625769030224
2,262,0.4375122486198699,-0.20406858443884895
2,263,2.4451301450589167,1.4720145664901334
2,264,0.41117191801596314,0.444726818195233
2,265,1.4540501814574582,1.1322345721792477
2,266,-0.06025184640128695,0.4550237203475199
2,267,1.4451259569265338,-0.19688569870390954
2,268,-0.2292926535523081,-0.9128779867188273
2,269,2.809210861229503,1.43530015664544
2,270,0.2437524804016479,0.4325944517261522
2,271,0.11039572561221853,-1.3981096597988507
2,272,0.653244883281227,-0.5960888996561666
2,273,0.7949322529156275,-0.6560549366409674
2,274,1.579185502981632,0.9736635113440901
2,275,1.1300993164045137,0.5983470470748828
2,276,0.7007231568595857,-0.7945994551250549
2,277,1.3035650678080875,1.4873982896858626
2,278,-0.24043719707034283,0.07898871634000969
2,279,1.1336804787567016,0.35203447180292424
2,280,0.450317278043813,-0.7498133382845175
2,281,-0.18417574651522164,1.7713412422676835
2,282,-0.24389611017733773,-0.8942073519794773
2,283,1.381707593377797,1.2884442493182524
2,284,0.061704634050368024,-0.08879644771250095
2,285,1.7187950030498593,-2.001545744438679
2,286,0.6901044247640123,-0.3842459128805702
2,287,1.030195403152731,0.9626575724868413
2,288,0.2726452634321288,0.6978168390000047
2,289,1.4729535721895743,-1.4176841701595697
2,290,-0.3632606475688056,-1.5073256477730475
2,291,-0.8608416785235702,1.8017419477471466
2,292,-0.3635832903067989,-1.9081304132252668
2,293,-0.11688018640852403,-0.08485053166200977
2,294,0.14862709530283086,0.41747195874201454
2,295,0.8546857301355617,0.6328579146073064
2,296,-0.010638676618193147,-0.31619770458118795
2,297,0.612965380474599,1.5317788906010528
2,298,0.7501218121369445,1.960484600783027
2,299,-0.9265331111571506,-1.0582810508376372
2,300,-0.4861941306990469,-0.10239670661109637
2,301,-0.6505636204055921,-0.7123370644127087
2,302,2.2816328772760617,0.8867590544047386
2,303,-0.18595667718604886,-2.651708334919202
2,304,-1.8106186799803947,-1.1953589742981028
2,305,1.290563762321174,0.7825588257151592
2,306,0.5239509541926708,-0.5766472922336929
2,307,0.5661877585748329,-1.122768432270995
2,308,0.08650554192146179,-0.7925258304579145
2,309,0.5705370361384854,1.5518801201224885
2,310,1.2769808321980434,1.6835862095380225
2,311,1.0448728124544275,-0.4121493784569676
2,312,-0.1715645102163482,0.9672992358427723
2,313,0.30197074251927114,-0.6284847301367896
2,314,0.7744947038653713,1.7396480419310116
2,315,0.9993363324744892,0.7957780097442332
2,316,-0.04955883755158271,-0.8360571148457872
2,317,0.6502490055783642,1.5369656539176446
2,318,0.37305231843417824,0.023355316114555456
2,319,1.620070309136051,-0.21802912810442213
2,320,1.193618571856377,-2.0141025948652898
2,321,0.25044630026076065,-0.023233710850366202
2,322,2.003509410401342,0.1697065451428121
2,323,-0.39457285186939384,0.2576404209211606
2,324,-0.661416892306816,-0.9653511948087635
2,325,0.05348162682190022,0.614270438357064
2,326,-0.2511025880369125,-0.9964186260023896
2,327,-0.34752341219351923,0.8045703015848366
2,328,0.40395402073561154,1.83622583973002
2,329,0.37604436962261134,1.190413563293744
2,330,-0.5607541640877456,-1.5628843453398495
2,331,0.9674662729250108,-1.588897564178725
2,332,0.7420289029794906,-1.074766013817714
2,333,0.87654360408152,0.41197158212675383
2,334,0.6578880104331793,-0.2138045580904907
2,335,0.4277963982471327,-0.5267153919462082
2,336,2.309844422090078,-0.7322853814020757
2,337,0.9159303022795986,-0.25288144631783127
2,338,0.3526272039171724,0.46617766219731077
2,339,-0.3762121037834645,-0.41033997334510935
2,340,0.9163114410745667,0.862000050412134
2,341,0.37694778569537224,1.328631066849436
2,342,1.245634960171873,-1.5147547757935393
2,343,0.4048550876357089,-0.02429738377081549
2,344,0.5560752738231508,0.2912314168473797
2,345,1.2260339099106798,-0.317438554837682
2,346,0.09418305823231217,-1.0865678595905903
2,347,0.3364009386898723,-0.6719120236796768
2,348,0.46221248901062467,1.8623175613948801
2,349,0.602652446306499,0.5755465099998948
2,350,1.1825307417526572,-0.2040695150484347
2,351,0.6946706116284086,0.6517481414030399
2,352,0.513199811077181,2.2297318414095484
2,353,1.2609373235629844,-0.8521588059655938
2,354,2.2292736105559734,0.9711390068229115
2,355,-0.20940882703960811,1.4011862750338961
2,356,0.1813142178614196,0.8244270623849798
2,357,0.7454989065249826,-0.9289891671305796
2,358,-0.8681934306407798,0.23694861154594976
2,359,-0.43998770452970876,-1.247317469694169
2,360,0.3605916776568414,1.4387054823592311
2,361,0.2900403964835352,1.5164401005894037
2,362,-0.3065656212870578,-0.3255450115195318
2,363,-0.10522413425087113,1.4671812507090423
2,364,2.2995890930373193,1.7853183942247275
2,365,0.9629605732494478,-0.8537592225874118
2,366,0.9885532424653152,-1.2863933350836971
2,367,-1.4271364021862412,0.10948535944708751
2,368,-0.013415786924808768,-0.19076046033454871
2,369,2.0959987502254394,-0.3906776025991957
2,370,0.5633130735164247,0.32994353865726456
2,371,0.777609530278536,0.8780585789081998
2,372,0.3283679728315381,-0.6162930881921079
2,373,-0.6225401526655531,-0.35361474161364437
2,374,0.3227974640932481,0.7119770229910514
2,375,-0.5662949155810063,1.3251467288748389
2,376,0.4987194410697233,-0.043133589640907445
2,377,1.9975141778047627,0.0679131691693355
2,378,0.8956052433143455,-1.6823264817910268
2,379,1.3120252622199142,-1.9345307357131178
2,380,-1.268013916843997,-0.23412553728291255
2,381,1.0788790390297387,-0.1703884233561112
2,382,0.6172815804922585,0.309391570156945
2,383,0.9814797493081158,2.008755386185139
2,384,0.7492229272008546,-0.9302646872700508
2,385,0.8399226051327979,-0.10495815600017268
2,386,1.3638503249326897,-1.7807381075634705
2,387,0.5511917287016942,-1.5670582502354382
2,388,-0.365469594114225,-0.6283711081194786
2,389,0.7715332597619193,-0.145810458088816
2,390,0.1399243120391134,-1.146832082167441
2,391,-0.6348131639714567,0.16205955906287475
2,392,0.7297156737837084,0.02512871121603335
2,393,0.3415086855368029,-1.4535992799316308
2,394,1.0287809197455093,0.34572657980157995
2,395,1.1896220052876432,0.5502024960264408
2,396,-0.11936619927687682,-2.344343308418874
2,397,-0.4555278450034305,-1.4099697030838758
2,398,-0.17383770009461635,0.37797099799469847
2,399,0.32084964632460716,1.5777682049318862
2,400,1.1326898205195888,-1.4217636493445729
2,401,1.3581210958672605,0.19526303147977275
2,402,-0.21768469343465674,0.2882190630903242
2,403,0.07859870611503737,0.5321293738814383
2,404,2.9142446484154196,0.3240125241899799
2,405,0.57740257751925,0.7618547740424635
2,406,1.1320522884141782,1.5904522979160232
2,407,1.0778433557451819,-0.8307698816053357
2,408,0.14593829414477413,0.2830685880099896
2,409,0.9738190717173091,-0.20378186112454774
2,410,0.503048668376865,0.6483940112387127
2,411,0.053457912617474034,1.1695381472938837
2,412,-0.17865516901389017,-0.506602695971203
2,413,0.5362969691808936,-0.23644641996451343
2,414,0.388474200851541,0.7517964658354561
2,415,2.3869517995739225,-0.10266209104063294
2,416,1.1913896402914144,0.22396742837344774
2,417,0.2819558673941572,-0.08932040270073452
2,418,0.45002067342183205,-1.6150508905847878
2,419,0.9885318628514624,-0.7260150977009768
2,420,-1.0254101277779044,1.2284208122801512
2,421,0.6402136593287587,0.24794756085187486
2,422,0.8730566000927434,-1.572528250002441
2,423,-0.5318774939427574,0.4102120156795513
2,424,2.3746065500264315,0.20363317870980122
2,425,-0.4934013403826786,-2.325371374874287
2,426,1.9029074622741677,0.2598078568055095
2,427,1.0249216931253993,-0.5809601885314832
2,428,0.6409907193949733,-1.0126838513881617
2,429,-0.5284261311155256,-1.3383824113238445
2,430,1.0473152860737585,-0.6627014083552638
2,431,1.1273547616424222,-0.9405302155012165
2,432,0.0732753145856964,-0.09087092962596285
2,433,-0.2143751097051141,-0.5165107421608328
2,434,-0.18955551153927852,0.11135042939811132
2,435,1.477393664974669,-1.3118031657772113
2,436,0.6712280116136986,-0.5769963713775336
2,437,0.8928558163229553,-0.6189465525913632
2,438,-0.5656387483550389,0.6287962936103031
2,439,2.2676442038992546,0.07041912732728889
2,440,-0.7776059277482671,-1.0571548741382744
2,441,-0.14428437852025486,0.8421269591376328
2,442,2.809568970096392,0.07201764191705222
2,443,1.7060917581276394,0.29691587073611253
2,444,0.21066687772462028,1.4623552634733608
2,445,0.8091947318531727,-2.4363756632473224
2,446,1.2128836917231558,-1.5920130022414554
2,447,1.0155152164829295,-0.007904515373236347
2,448,0.27384239830845625,-1.8521618554012016
2,449,-0.1480724045477542,-0.4430121532414673
2,450,0.4424546049697111,-0.4096489283680019
2,451,0.09235403825445808,0.4770351272264581
2,452,0.960734307594464,-1.9738338698589637
2,453,0.27380384532351953,0.17017694319193222
2,454,0.93263884299112,-0.26082845840458313
2,455,0.7692362080371281,0.64455841198398
2,456,0.6737943936677578,1.5588162477990857
2,457,-0.22645458454413847,0.05741007143815779
2,458,0.414616285026703,0.08796289633100199
2,459,0.21958492717994416,1.4782789357160593
2,460,0.010985513527525621,-1.4973731700945367
2,461,-1.3102967497654392,0.03269522525327079
2,462,0.661378189891708,0.23128202274336457
2,463,0.6721143150964368,-0.69193369617461
2,464,1.0437433977204944,-1.3969620577511315
2,465,0.6556180611713827,1.412513069961006
2,466,0.2898854759184008,-0.20903225602742
2,467,0.23556987063989387,-0.5618065435255897
2,468,-0.6161927399906946,-1.0644727461261723
2,469,1.8089145420827708,-1.6260844886265164
2,470,1.4221063499235564,0.10144743065004946
2,471,0.2667361679766415,0.19963501791151453
2,472,0.5428582244775959,-0.7831798617151676
2,473,-1.1369225814104345,-0.26641353407517704
2,474,0.45301875631217164,-1.0757359586452324
2,475,1.0713045389296156,-0.13002606149848983
2,476,0.6191050184648526,0.03237010072703053
2,477,0.43545833595741784,0.5098207077761179
2,478,0.5518587715312919,1.1903057035101177
2,479,1.025348034257755,-1.466185982469542
2,480,1.0269057463206197,1.1289911009620173
2,481,-0.05510209904228934,-0.5831150723026911
2,482,0.8662252008585286,-1.7191611338760466
2,483,1.2935099684593703,1.604229104685014
2,484,-0.033294739516937566,-0.6772741840092779
2,485,0.09482685973037566,-2.1803662087381888
2,486,-0.3796764708481731,-0.7521608680675204
2,487,2.0009631015901537,0.24537100899533215
2,488,-0.6539631336369219,-1.0245289129130064
2,489,0.9080628435179854,-0.2863661358651756
2,490,0.16432065938191598,-0.27089362707093734
2,491,0.48509386849711267,-0.0886139452531673
2,492,0.796544030519997,-0.3066972878259372
2,493,1.6965866829708507,0.7698568930553547
2,494,0.21727315822862395,0.48866852446730713
2,495,0.1706250785397928,0.03104720048855424
2,496,-0.28987561547486984,-0.7672170685306403
2,497,-0.8062818206846841,0.3907250260888961
2,498,0.9651704927286658,0.3920109373657567
2,499,0.30383742563756283,-0.5308218281296473
2,500,-0.4519509798535085,0.43400982345010697
2,501,1.1226782545637386,-1.1109310952157205
2,502,1.188784114353874,-1.2645419919479142
2,503,0.6587973683661927,1.5902188056217794
2,504,-0.02808307510403198,0.5818504393070786
2,505,0.014680139889711287,0.12992985416607386
2,506,-1.333474318734201,0.5651533788097695
2,507,0.20541052696125997,1.3082466068799101
2,508,0.659484214251896,0.11374815348614345
2,509,0.996554884498404,0.2945928425583791
2,510,0.9226397227878528,1.9164448767354103
2,511,-0.9943351084951194,0.4979229342693786
2,512,0.10225665964741577,0.7668672933290608
2,513,2.857438423139865,0.5831081356577431
2,514,-0.4928597688955594,-0.6027193630302223
2,515,1.7223599419956492,0.37968758061398367
2,516,-0.17287108244343635,-0.03233711869521544
2,517,0.5306939380247327,-0.3421528907320472
2,518,-0.2615619010664018,-1.286130036708791
2,519,0.053752562990502024,-0.9151246594795012
2,520,0.4072638937354685,-1.1536749163997606
2,521,1.0224072253604721,-0.09528578701393456
2,522,0.4678197829096571,0.6294040061022004
2,523,0.8187639503474419,0.7846887161316864
2,524,0.8708227703666389,-1.808144046870746
2,525,0.2566587307122617,-0.7138194972187111
2,526,-0.279676831132893,1.4008818603129667
2,527,0.21138647504826755,0.4963430343407315
2,528,0.9112380445689469,0.48938393893840915
2,529,0.10753418005363442,0.7725398075827608
2,530,0.555145681944831,-0.8091259849410398
2,531,0.19318157981319836,-0.5237727785412354
2,532,1.0684620672442982,2.337845119172165
2,533,0.32408922232004705,-0.35152473514329313
2,534,0.8463040623077297,1.259114849334736
2,535,-0.09496531059267174,2.7039851072793866
2,536,-0.6942637622480688,0.9365693558567879
2,537,0.12736247565648562,0.7314924079409346
2,538,-0.8467440928840201,0.22429730718159427
2,539,0.33253231309764075,0.6774848420913938
2,540,-0.5215386447863833,1.3011583486520308
2,541,1.2472114211424503,-1.7092261039101555
2,542,-0.6161750841745238,-1.0775832476037126
2,543,-0.2996530640553656,0.3350423675374132
2,544,0.5077284516382525,-0.3734089368238823
2,545,2.1211434026336673,-1.862484752624795
2,546,0.01733462915130733,-0.4684256978994578
2,547,2.010926112400514,0.7260983614463344
2,548,0.03680549909695475,-1.856311567114457
2,549,0.014072082873504806,-0.8133904123466764
2,550,-0.17685919357279603,0.604791582550568
2,551,1.0808562049508712,-0.45615619611535785
2,552,0.6108449164108543,0.7903934769661722
2,553,1.7783209067198225,0.01389820933251119
2,554,0.011277696618660139,-0.6492629196101362
2,555,0.0926794460290038,0.085993480747625
2,556,0.2342983603768977,0.579281971320933
2,557,2.1858637664176253,0.4850817670641296
2,558,1.5828294467733337,-1.043944071468642
2,559,-0.03909892121655298,-0.9025065064432917
2,560,1.2293757176501043,-1.3936724843661716
2,561,0.4922969119380367,-1.582167016126918
2,562,1.165672089883819,-0.08451988151147344
2,563,0.675144659894898,1.0337861679388998
2,564,0.3319954934569346,1.084586391463845
2,565,-0.7847792471559913,-0.19497988611978695
2,566,0.7893665556697054,-0.21427494255446522
2,567,-0.4554812488548173,-1.0904472525504776
2,568,0.9083932972673044,-3.063779866312396
2,569,1.8861891585560817,-1.984143223128996
2,570,1.2352473883102724,1.1049404889577255
2,571,0.4585591362121688,0.697488311921
2,572,0.9710063359591881,0.4466615152789034
2,573,1.202700806536146,1.1649444451881277
2,574,2.57251743696973,-0.5074005764004252
2,575,-0.4902221500387753,-2.762675505673743
2,576,0.36935805969990443,1.9353811835291097
2,577,1.2910290551841355,0.826407309893258
2,578,1.3687846319035628,0.4961207080887857
2,579,0.4049823189246768,-0.270396942095442
2,580,1.2577789508694428,0.011716417719365251
2,581,0.5167028186484662,1.469937230941231
2,582,0.999674019871989,-1.5525074733000543
2,583,0.2607543841411672,-0.4915408261571657
2,584,2.76743589203226,1.049498605863319
2,585,1.4794621438521929,-2.0547613076752937
2,586,0.8117357099965018,-0.17636595048933035
2,587,1.5020292518431304,0.651540620643959
2,588,0.1975562825275035,-2.1864419787505676
2,589,0.3239902562721444,1.5713358160823676
2,590,1.5699984849989468,-0.3522650349497693
2,591,2.5319046777421774,1.1193971619983802
2,592,0.7889078833832395,-0.23843635098030264
2,593,1.592912089122808,-2.4392496385726155
2,594,0.5044446476624683,0.042631024437746814
2,595,0.7903405817847039,-0.5170142249543602
2,596,0.6840379131173813,-1.6088067092699718
2,597,1.123094630441539,-1.9608455984695325
2,598,0.3087992768481657,-1.1598392857669653
2,599,-0.18329755642725984,0.5887032782151507
2,600,0.980190871671822,-0.697557206596308
2,601,-0.8659398838322859,0.2907331778668224
2,602,-0.5357148727694001,1.5756775921706603
2,603,-1.4413507997340538,1.3567631574639631
2,604,-0.6320858228089109,-2.32709979694531
2,605,-0.28073340085071186,-0.4357300881667396
2,606,1.133789272564012,-0.5768484731483126
2,607,1.8220552213428425,1.0275810705538218
2,608,0.10247236710315673,-0.9580116007012293
2,609,0.2764143642537545,-0.1297362031885032
2,610,0.5711740662910472,0.739692508412923
2,611,2.60362629875041,-0.4580818016681276
2,612,0.8191041689121383,-0.40316267693004887
2,613,0.5411308382180404,-0.4105339880150149
2,614,0.9959386848222581,-1.842384462030672
2,615,-1.2594130667061334,-0.15461075861990903
2,616,-0.7027549598212041,-0.4405078608479934
2,617,0.6619475894305167,-0.4610262805808381
2,618,0.5841690733522902,0.03648075561423148
2,619,0.21171378417059702,-0.2800686268808754
