environment_step,episode_id,evaluation_seed,episode_return,episode_length
20000,15,10015,-500.0,500
20000,16,10016,-500.0,500
20000,17,10017,-500.0,500
20000,18,10018,-500.0,500
20000,19,10019,-500.0,500
25000,0,10000,-500.0,500
25000,1,10001,-500.0,500
25000,2,10002,-500.0,500
25000,3,10003,-500.0,500
25000,4,10004,-500.0,500
25000,5,10005,-500.0,500
25000,6,10006,-500.0,500
25000,7,10007,-500.0,500
25000,8,10008,-500.0,500
25000,9,10009,-500.0,500
25000,10,10010,-500.0,500
25000,11,10011,-500.0,500
25000,12,10012,-500.0,500
25000,13,10013,-500.0,500
25000,14,10014,-500.0,500
25000,15,10015,-500.0,500
25000,16,10016,-500.0,500
25000,17,10017,-500.0,500
25000,18,10018,-500.0,500
25000,19,10019,-500.0,500
30000,0,10000,-500.0,500
30000,1,10001,-500.0,500
30000,2,10002,-500.0,500
30000,3,10003,-500.0,500
30000,4,10004,-500.0,500
30000,5,10005,-500.0,500
30000,6,10006,-500.0,500
30000,7,10007,-500.0,500
30000,8,10008,-500.0,500
30000,9,10009,-500.0,500
30000,10,10010,-500.0,500
30000,11,10011,-500.0,500
30000,12,10012,-500.0,500
30000,13,10013,-500.0,500
30000,14,10014,-500.0,500
30000,15,10015,-500.0,500
30000,16,10016,-500.0,500
30000,17,10017,-500.0,500
30000,18,10018,-500.0,500
30000,19,10019,-500.0,500
35000,0,10000,-142.0,143
35000,1,10001,-117.0,118
35000,2,10002,-153.0,154
35000,3,10003,-208.0,209
35000,4,10004,-154.0,155
35000,5,10005,-192.0,193
35000,6,10006,-123.0,124
35000,7,10007,-221.0,222
35000,8,10008,-209.0,210
35000,9,10009,-162.0,163
35000,10,10010,-186.0,187
35000,11,10011,-154.0,155
35000,12,10012,-256.0,257
35000,13,10013,-153.0,154
35000,14,10014,-153.0,154
35000,15,10015,-162.0,163
35000,16,10016,-161.0,162
35000,17,10017,-200.0,201
35000,18,10018,-164.0,165
35000,19,10019,-112.0,113
40000,0,10000,-500.0,500
40000,1,10001,-500.0,500
40000,2,10002,-500.0,500
40000,3,10003,-500.0,500
40000,4,10004,-500.0,500
40000,5,10005,-500.0,500
40000,6,10006,-500.0,500
40000,7,10007,-500.0,500
40000,8,10008,-500.0,500
40000,9,10009,-500.0,500
40000,10,10010,-500.0,500
40000,11,10011,-500.0,500
40000,12,10012,-500.0,500
40000,13,10013,-500.0,500
40000,14,10014,-500.0,500
40000,15,10015,-500.0,500
40000,16,10016,-500.0,500
40000,17,10017,-500.0,500
40000,18,10018,-500.0,500
40000,19,10019,-500.0,500
45000,0,10000,-500.0,500
45000,1,10001,-500.0,500
45000,2,10002,-500.0,500
45000,3,10003,-500.0,500
45000,4,10004,-500.0,500
45000,5,10005,-500.0,500
45000,6,10006,-500.0,500
45000,7,10007,-500.0,500
45000,8,10008,-500.0,500
45000,9,10009,-500.0,500
45000,10,10010,-500.0,500
45000,11,10011,-500.0,500
45000,12,10012,-500.0,500
45000,13,10013,-500.0,500
45000,14,10014,-500.0,500
45000,15,10015,-500.0,500
45000,16,10016,-500.0,500
45000,17,10017,-500.0,500
45000,18,10018,-500.0,500
45000,19,10019,-500.0,500
50000,0,10000,-500.0,500
50000,1,10001,-500.0,500
50000,2,10002,-500.0,500
50000,3,10003,-500.0,500
50000,4,10004,-500.0,500
50000,5,10005,-500.0,500
50000,6,10006,-500.0,500
50000,7,10007,-500.0,500
50000,8,10008,-500.0,500
50000,9,10009,-500.0,500
50000,10,10010,-500.0,500
50000,11,10011,-500.0,500
50000,12,10012,-500.0,500
50000,13,10013,-500.0,500
50000,14,10014,-500.0,500
50000,15,10015,-500.0,500
50000,16,10016,-500.0,500
50000,17,10017,-500.0,500
50000,18,10018,-500.0,500
50000,19,10019,-500.0,500
55000,0,10000,-500.0,500
55000,1,10001,-500.0,500
55000,2,10002,-500.0,500
55000,3,10003,-500.0,500
55000,4,10004,-500.0,500
55000,5,10005,-500.0,500
55000,6,10006,-500.0,500
55000,7,10007,-500.0,500
55000,8,10008,-500.0,500
55000,9,10009,-500.0,500
55000,10,10010,-500.0,500
55000,11,10011,-500.0,500
55000,12,10012,-500.0,500
55000,13,10013,-500.0,500
55000,14,10014,-500.0,500
55000,15,10015,-500.0,500
55000,16,10016,-500.0,500
55000,17,10017,-500.0,500
55000,18,10018,-500.0,500
55000,19,10019,-500.0,500
60000,0,10000,-138.0,139
60000,1,10001,-178.0,179
60000,2,10002,-136.0,137
60000,3,10003,-110.0,111
60000,4,10004,-137.0,138
60000,5,10005,-111.0,112
60000,6,10006,-198.0,199
60000,7,10007,-117.0,118
60000,8,10008,-130.0,131
60000,9,10009,-112.0,113
60000,10,10010,-111.0,112
60000,11,10011,-143.0,144
60000,12,10012,-157.0,158
60000,13,10013,-121.0,122
60000,14,10014,-122.0,123
60000,15,10015,-159.0,160
60000,16,10016,-119.0,120
60000,17,10017,-158.0,159
60000,18,10018,-113.0,114
60000,19,10019,-151.0,152
65000,0,10000,-500.0,500
65000,1,10001,-166.0,167
65000,2,10002,-500.0,500
65000,3,10003,-171.0,172
65000,4,10004,-147.0,148
65000,5,10005,-173.0,174
65000,6,10006,-158.0,159
65000,7,10007,-500.0,500
65000,8,10008,-500.0,500
65000,9,10009,-500.0,500
65000,10,10010,-193.0,194
65000,11,10011,-172.0,173
65000,12,10012,-129.0,130
65000,13,10013,-500.0,500
65000,14,10014,-177.0,178
65000,15,10015,-500.0,500
65000,16,10016,-500.0,500
65000,17,10017,-500.0,500
65000,18,10018,-500.0,500
65000,19,10019,-159.0,160
70000,0,10000,-260.0,261
70000,1,10001,-217.0,218
70000,2,10002,-243.0,244
70000,3,10003,-170.0,171
70000,4,10004,-189.0,190
70000,5,10005,-263.0,264
70000,6,10006,-231.0,232
70000,7,10007,-222.0,223
70000,8,10008,-236.0,237
70000,9,10009,-231.0,232
70000,10,10010,-284.0,285
70000,11,10011,-220.0,221
70000,12,10012,-232.0,233
70000,13,10013,-216.0,217
70000,14,10014,-189.0,190
70000,15,10015,-176.0,177
70000,16,10016,-176.0,177
70000,17,10017,-208.0,209
70000,18,10018,-216.0,217
70000,19,10019,-184.0,185
75000,0,10000,-500.0,500
75000,1,10001,-145.0,146
75000,2,10002,-500.0,500
75000,3,10003,-500.0,500
75000,4,10004,-500.0,500
75000,5,10005,-126.0,127
75000,6,10006,-500.0,500
75000,7,10007,-500.0,500
75000,8,10008,-500.0,500
75000,9,10009,-500.0,500
75000,10,10010,-137.0,138
75000,11,10011,-500.0,500
75000,12,10012,-133.0,134
75000,13,10013,-500.0,500
75000,14,10014,-500.0,500
75000,15,10015,-500.0,500
75000,16,10016,-123.0,124
75000,17,10017,-500.0,500
75000,18,10018,-500.0,500
75000,19,10019,-500.0,500
80000,0,10000,-500.0,500
80000,1,10001,-500.0,500
80000,2,10002,-500.0,500
80000,3,10003,-500.0,500
80000,4,10004,-500.0,500
80000,5,10005,-500.0,500
80000,6,10006,-500.0,500
80000,7,10007,-500.0,500
80000,8,10008,-500.0,500
80000,9,10009,-500.0,500
80000,10,10010,-500.0,500
80000,11,10011,-500.0,500
80000,12,10012,-500.0,500
80000,13,10013,-500.0,500
80000,14,10014,-500.0,500
80000,15,10015,-500.0,500
80000,16,10016,-500.0,500
80000,17,10017,-500.0,500
80000,18,10018,-500.0,500
80000,19,10019,-500.0,500
85000,0,10000,-500.0,500
85000,1,10001,-500.0,500
85000,2,10002,-500.0,500
85000,3,10003,-500.0,500
85000,4,10004,-500.0,500
85000,5,10005,-500.0,500
85000,6,10006,-500.0,500
85000,7,10007,-500.0,500
85000,8,10008,-500.0,500
85000,9,10009,-500.0,500
85000,10,10010,-500.0,500
85000,11,10011,-500.0,500
85000,12,10012,-500.0,500
85000,13,10013,-500.0,500
85000,14,10014,-106.0,107
85000,15,10015,-500.0,500
85000,16,10016,-500.0,500
85000,17,10017,-500.0,500
85000,18,10018,-500.0,500
85000,19,10019,-500.0,500
90000,0,10000,-500.0,500
90000,1,10001,-500.0,500
90000,2,10002,-500.0,500
90000,3,10003,-500.0,500
90000,4,10004,-500.0,500
90000,5,10005,-500.0,500
90000,6,10006,-500.0,500
90000,7,10007,-500.0,500
90000,8,10008,-500.0,500
90000,9,10009,-500.0,500
90000,10,10010,-500.0,500
90000,11,10011,-500.0,500
90000,12,10012,-500.0,500
90000,13,10013,-500.0,500
90000,14,10014,-500.0,500
90000,15,10015,-500.0,500
90000,16,10016,-500.0,500
90000,17,10017,-500.0,500
90000,18,10018,-500.0,500
90000,19,10019,-500.0,500
95000,0,10000,-500.0,500
95000,1,10001,-500.0,500
95000,2,10002,-500.0,500
95000,3,10003,-500.0,500
95000,4,10004,-500.0,500
95000,5,10005,-500.0,500
95000,6,10006,-500.0,500
95000,7,10007,-500.0,500
95000,8,10008,-500.0,500
95000,9,10009,-500.0,500
95000,10,10010,-500.0,500
95000,11,10011,-500.0,500
95000,12,10012,-500.0,500
95000,13,10013,-500.0,500
95000,14,10014,-500.0,500
95000,15,10015,-500.0,500
95000,16,10016,-500.0,500
95000,17,10017,-500.0,500
95000,18,10018,-500.0,500
95000,19,10019,-500.0,500
100000,0,10000,-500.0,500
100000,1,10001,-500.0,500
100000,2,10002,-500.0,500
100000,3,10003,-500.0,500
100000,4,10004,-500.0,500
100000,5,10005,-500.0,500
100000,6,10006,-500.0,500
100000,7,10007,-500.0,500
100000,8,10008,-500.0,500
100000,9,10009,-500.0,500
100000,10,10010,-500.0,500
100000,11,10011,-500.0,500
100000,12,10012,-500.0,500
100000,13,10013,-500.0,500
100000,14,10014,-500.0,500
100000,15,10015,-500.0,500
100000,16,10016,-500.0,500
100000,17,10017,-500.0,500
100000,18,10018,-500.0,500
100000,19,10019,-500.0,500
105000,0,10000,-500.0,500
105000,1,10001,-95.0,96
105000,2,10002,-111.0,112
105000,3,10003,-87.0,88
105000,4,10004,-81.0,82
105000,5,10005,-63.0,64
105000,6,10006,-86.0,87
105000,7,10007,-112.0,113
105000,8,10008,-376.0,377
105000,9,10009,-500.0,500
105000,10,10010,-80.0,81
105000,11,10011,-111.0,112
105000,12,10012,-102.0,103
105000,13,10013,-500.0,500
105000,14,10014,-71.0,72
105000,15,10015,-132.0,133
105000,16,10016,-95.0,96
105000,17,10017,-500.0,500
105000,18,10018,-500.0,500
105000,19,10019,-114.0,115
110000,0,10000,-500.0,500
110000,1,10001,-500.0,500
110000,2,10002,-500.0,500
110000,3,10003,-500.0,500
110000,4,10004,-500.0,500
110000,5,10005,-500.0,500
110000,6,10006,-500.0,500
110000,7,10007,-500.0,500
110000,8,10008,-500.0,500
110000,9,10009,-500.0,500
110000,10,10010,-500.0,500
110000,11,10011,-500.0,500
110000,12,10012,-500.0,500
110000,13,10013,-500.0,500
110000,14,10014,-500.0,500
110000,15,10015,-500.0,500
110000,16,10016,-500.0,500
110000,17,10017,-500.0,500
110000,18,10018,-500.0,500
110000,19,10019,-500.0,500
115000,0,10000,-152.0,153
115000,1,10001,-112.0,113
115000,2,10002,-500.0,500
115000,3,10003,-91.0,92
115000,4,10004,-500.0,500
115000,5,10005,-86.0,87
115000,6,10006,-79.0,80
115000,7,10007,-500.0,500
115000,8,10008,-101.0,102
115000,9,10009,-127.0,128
115000,10,10010,-69.0,70
115000,11,10011,-86.0,87
115000,12,10012,-84.0,85
115000,13,10013,-106.0,107
115000,14,10014,-79.0,80
115000,15,10015,-100.0,101
115000,16,10016,-88.0,89
115000,17,10017,-500.0,500
115000,18,10018,-109.0,110
115000,19,10019,-124.0,125
120000,0,10000,-77.0,78
120000,1,10001,-69.0,70
120000,2,10002,-94.0,95
120000,3,10003,-93.0,94
120000,4,10004,-69.0,70
120000,5,10005,-90.0,91
120000,6,10006,-83.0,84
120000,7,10007,-87.0,88
120000,8,10008,-98.0,99
120000,9,10009,-77.0,78
120000,10,10010,-85.0,86
120000,11,10011,-110.0,111
120000,12,10012,-82.0,83
120000,13,10013,-77.0,78
120000,14,10014,-82.0,83
120000,15,10015,-76.0,77
120000,16,10016,-76.0,77
120000,17,10017,-77.0,78
120000,18,10018,-88.0,89
120000,19,10019,-108.0,109
125000,0,10000,-93.0,94
125000,1,10001,-93.0,94
125000,2,10002,-94.0,95
125000,3,10003,-94.0,95
125000,4,10004,-113.0,114
125000,5,10005,-103.0,104
125000,6,10006,-88.0,89
125000,7,10007,-63.0,64
125000,8,10008,-63.0,64
125000,9,10009,-98.0,99
125000,10,10010,-93.0,94
125000,11,10011,-83.0,84
125000,12,10012,-93.0,94
125000,13,10013,-83.0,84
125000,14,10014,-87.0,88
125000,15,10015,-87.0,88
125000,16,10016,-97.0,98
125000,17,10017,-78.0,79
125000,18,10018,-82.0,83
125000,19,10019,-92.0,93
130000,0,10000,-82.0,83
130000,1,10001,-84.0,85
130000,2,10002,-104.0,105
130000,3,10003,-115.0,116
130000,4,10004,-84.0,85
130000,5,10005,-103.0,104
130000,6,10006,-63.0,64
130000,7,10007,-100.0,101
130000,8,10008,-73.0,74
130000,9,10009,-96.0,97
130000,10,10010,-74.0,75
130000,11,10011,-94.0,95
130000,12,10012,-75.0,76
130000,13,10013,-93.0,94
130000,14,10014,-93.0,94
130000,15,10015,-78.0,79
130000,16,10016,-87.0,88
130000,17,10017,-82.0,83
130000,18,10018,-111.0,112
130000,19,10019,-92.0,93
135000,0,10000,-169.0,170
135000,1,10001,-99.0,100
135000,2,10002,-117.0,118
135000,3,10003,-78.0,79
135000,4,10004,-102.0,103
135000,5,10005,-98.0,99
135000,6,10006,-500.0,500
135000,7,10007,-95.0,96
135000,8,10008,-115.0,116
135000,9,10009,-117.0,118
135000,10,10010,-113.0,114
135000,11,10011,-500.0,500
135000,12,10012,-116.0,117
135000,13,10013,-150.0,151
135000,14,10014,-500.0,500
135000,15,10015,-100.0,101
135000,16,10016,-134.0,135
135000,17,10017,-101.0,102
135000,18,10018,-102.0,103
135000,19,10019,-99.0,100
140000,0,10000,-82.0,83
140000,1,10001,-77.0,78
140000,2,10002,-91.0,92
140000,3,10003,-149.0,150
140000,4,10004,-385.0,386
140000,5,10005,-78.0,79
140000,6,10006,-63.0,64
140000,7,10007,-500.0,500
140000,8,10008,-91.0,92
140000,9,10009,-77.0,78
140000,10,10010,-94.0,95
140000,11,10011,-103.0,104
140000,12,10012,-71.0,72
140000,13,10013,-86.0,87
140000,14,10014,-115.0,116
140000,15,10015,-116.0,117
140000,16,10016,-83.0,84
140000,17,10017,-91.0,92
140000,18,10018,-110.0,111
140000,19,10019,-151.0,152
145000,0,10000,-106.0,107
145000,1,10001,-81.0,82
145000,2,10002,-75.0,76
145000,3,10003,-71.0,72
145000,4,10004,-74.0,75
145000,5,10005,-90.0,91
145000,6,10006,-91.0,92
145000,7,10007,-75.0,76
145000,8,10008,-142.0,143
145000,9,10009,-100.0,101
145000,10,10010,-97.0,98
145000,11,10011,-91.0,92
145000,12,10012,-84.0,85
145000,13,10013,-101.0,102
145000,14,10014,-74.0,75
145000,15,10015,-74.0,75
145000,16,10016,-103.0,104
145000,17,10017,-106.0,107
145000,18,10018,-105.0,106
145000,19,10019,-108.0,109
150000,0,10000,-500.0,500
150000,1,10001,-500.0,500
150000,2,10002,-500.0,500
150000,3,10003,-500.0,500
150000,4,10004,-500.0,500
150000,5,10005,-500.0,500
150000,6,10006,-500.0,500
150000,7,10007,-500.0,500
150000,8,10008,-500.0,500
150000,9,10009,-500.0,500
150000,10,10010,-90.0,91
150000,11,10011,-500.0,500
150000,12,10012,-500.0,500
150000,13,10013,-500.0,500
150000,14,10014,-500.0,500
150000,15,10015,-500.0,500
150000,16,10016,-500.0,500
150000,17,10017,-500.0,500
150000,18,10018,-500.0,500
150000,19,10019,-500.0,500
155000,0,10000,-97.0,98
155000,1,10001,-100.0,101
155000,2,10002,-84.0,85
155000,3,10003,-88.0,89
155000,4,10004,-92.0,93
155000,5,10005,-87.0,88
155000,6,10006,-101.0,102
155000,7,10007,-92.0,93
155000,8,10008,-238.0,239
155000,9,10009,-90.0,91
155000,10,10010,-143.0,144
155000,11,10011,-90.0,91
155000,12,10012,-73.0,74
155000,13,10013,-128.0,129
155000,14,10014,-98.0,99
155000,15,10015,-91.0,92
155000,16,10016,-144.0,145
155000,17,10017,-87.0,88
155000,18,10018,-102.0,103
155000,19,10019,-70.0,71
160000,0,10000,-86.0,87
160000,1,10001,-95.0,96
160000,2,10002,-91.0,92
160000,3,10003,-98.0,99
160000,4,10004,-94.0,95
160000,5,10005,-111.0,112
160000,6,10006,-107.0,108
160000,7,10007,-104.0,105
160000,8,10008,-77.0,78
160000,9,10009,-93.0,94
160000,10,10010,-78.0,79
160000,11,10011,-100.0,101
160000,12,10012,-109.0,110
160000,13,10013,-93.0,94
160000,14,10014,-117.0,118
160000,15,10015,-97.0,98
160000,16,10016,-113.0,114
160000,17,10017,-93.0,94
160000,18,10018,-90.0,91
160000,19,10019,-90.0,91
165000,0,10000,-73.0,74
165000,1,10001,-81.0,82
165000,2,10002,-76.0,77
165000,3,10003,-73.0,74
165000,4,10004,-74.0,75
165000,5,10005,-69.0,70
165000,6,10006,-70.0,71
165000,7,10007,-93.0,94
165000,8,10008,-108.0,109
165000,9,10009,-95.0,96
165000,10,10010,-82.0,83
165000,11,10011,-78.0,79
165000,12,10012,-69.0,70
165000,13,10013,-74.0,75
165000,14,10014,-62.0,63
165000,15,10015,-76.0,77
165000,16,10016,-69.0,70
165000,17,10017,-85.0,86
165000,18,10018,-100.0,101
165000,19,10019,-77.0,78
170000,0,10000,-500.0,500
170000,1,10001,-500.0,500
170000,2,10002,-500.0,500
170000,3,10003,-500.0,500
170000,4,10004,-500.0,500
170000,5,10005,-500.0,500
170000,6,10006,-500.0,500
170000,7,10007,-79.0,80
170000,8,10008,-500.0,500
170000,9,10009,-500.0,500
170000,10,10010,-500.0,500
170000,11,10011,-500.0,500
170000,12,10012,-500.0,500
170000,13,10013,-500.0,500
170000,14,10014,-500.0,500
170000,15,10015,-500.0,500
170000,16,10016,-500.0,500
170000,17,10017,-500.0,500
170000,18,10018,-500.0,500
170000,19,10019,-500.0,500
175000,0,10000,-62.0,63
175000,1,10001,-76.0,77
175000,2,10002,-93.0,94
175000,3,10003,-74.0,75
175000,4,10004,-83.0,84
175000,5,10005,-75.0,76
175000,6,10006,-120.0,121
175000,7,10007,-105.0,106
175000,8,10008,-156.0,157
175000,9,10009,-88.0,89
175000,10,10010,-82.0,83
175000,11,10011,-101.0,102
175000,12,10012,-91.0,92
175000,13,10013,-140.0,141
175000,14,10014,-79.0,80
175000,15,10015,-100.0,101
175000,16,10016,-93.0,94
175000,17,10017,-91.0,92
175000,18,10018,-82.0,83
175000,19,10019,-95.0,96
180000,0,10000,-113.0,114
180000,1,10001,-92.0,93
180000,2,10002,-84.0,85
180000,3,10003,-71.0,72
180000,4,10004,-105.0,106
180000,5,10005,-79.0,80
180000,6,10006,-82.0,83
180000,7,10007,-78.0,79
180000,8,10008,-116.0,117
180000,9,10009,-93.0,94
180000,10,10010,-119.0,120
180000,11,10011,-83.0,84
180000,12,10012,-100.0,101
180000,13,10013,-93.0,94
180000,14,10014,-91.0,92
180000,15,10015,-90.0,91
180000,16,10016,-85.0,86
180000,17,10017,-94.0,95
180000,18,10018,-84.0,85
180000,19,10019,-75.0,76
185000,0,10000,-68.0,69
185000,1,10001,-86.0,87
185000,2,10002,-87.0,88
185000,3,10003,-164.0,165
185000,4,10004,-97.0,98
185000,5,10005,-89.0,90
185000,6,10006,-85.0,86
185000,7,10007,-62.0,63
185000,8,10008,-91.0,92
185000,9,10009,-104.0,105
185000,10,10010,-134.0,135
185000,11,10011,-96.0,97
185000,12,10012,-89.0,90
185000,13,10013,-90.0,91
185000,14,10014,-74.0,75
185000,15,10015,-95.0,96
185000,16,10016,-86.0,87
185000,17,10017,-62.0,63
185000,18,10018,-94.0,95
185000,19,10019,-77.0,78
190000,0,10000,-73.0,74
190000,1,10001,-89.0,90
190000,2,10002,-73.0,74
190000,3,10003,-104.0,105
190000,4,10004,-77.0,78
190000,5,10005,-69.0,70
190000,6,10006,-94.0,95
190000,7,10007,-62.0,63
190000,8,10008,-77.0,78
190000,9,10009,-73.0,74
190000,10,10010,-73.0,74
190000,11,10011,-91.0,92
190000,12,10012,-86.0,87
190000,13,10013,-89.0,90
190000,14,10014,-71.0,72
190000,15,10015,-85.0,86
190000,16,10016,-71.0,72
190000,17,10017,-73.0,74
190000,18,10018,-92.0,93
190000,19,10019,-90.0,91
195000,0,10000,-62.0,63
195000,1,10001,-126.0,127
195000,2,10002,-63.0,64
195000,3,10003,-96.0,97
195000,4,10004,-100.0,101
195000,5,10005,-87.0,88
195000,6,10006,-92.0,93
195000,7,10007,-72.0,73
195000,8,10008,-63.0,64
195000,9,10009,-78.0,79
195000,10,10010,-97.0,98
195000,11,10011,-93.0,94
195000,12,10012,-79.0,80
195000,13,10013,-124.0,125
195000,14,10014,-63.0,64
195000,15,10015,-117.0,118
195000,16,10016,-102.0,103
195000,17,10017,-63.0,64
195000,18,10018,-92.0,93
195000,19,10019,-103.0,104
200000,0,10000,-69.0,70
200000,1,10001,-70.0,71
200000,2,10002,-69.0,70
200000,3,10003,-79.0,80
200000,4,10004,-71.0,72
200000,5,10005,-74.0,75
200000,6,10006,-76.0,77
200000,7,10007,-71.0,72
200000,8,10008,-75.0,76
200000,9,10009,-70.0,71
200000,10,10010,-97.0,98
200000,11,10011,-95.0,96
200000,12,10012,-71.0,72
200000,13,10013,-70.0,71
200000,14,10014,-70.0,71
200000,15,10015,-94.0,95
200000,16,10016,-71.0,72
200000,17,10017,-69.0,70
200000,18,10018,-94.0,95
200000,19,10019,-95.0,96
